id,MyName,LikeMovie,Gender,Age,Story,Entertainment,Effect,Cast,Q2_word,district1,district2
65ddebadfc13ae1d74cd3a17,Kathryne,YES,Male,> 60,2,2,1,2,,HK,HK-NO_North
65ddebadfc13ae1d74cd3a18,Arvy,YES,Female,< 20,4,4,2,1,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a19,Thatcher,YES,Male,21-40,4,1,3,4,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3a1a,Brnaby,NO,Female,21-40,2,1,4,3,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a1b,Rosemaria,YES,Female,< 20,3,3,5,5,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a1c,Alic,YES,Female,> 60,4,1,1,2,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3a1d,Marlee,YES,Female,21-40,4,3,5,5,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a1e,Olivero,YES,Male,< 20,4,5,4,1,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3a1f,Arlyn,YES,Female,> 60,4,4,1,2,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a20,Joel,NO,Female,41-60,5,4,2,1,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a21,Way,YES,Male,< 20,3,4,4,3,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a22,Alberik,YES,Male,21-40,4,1,3,2,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a23,Fraser,YES,Male,< 20,2,5,4,1,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a24,Dill,NO,Male,21-40,3,5,1,3,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3a25,Chelsae,YES,Male,41-60,3,5,4,4,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a26,Ashlie,YES,Male,21-40,1,5,3,2,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a27,Flinn,YES,Female,> 60,3,3,4,1,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a28,Felicia,YES,Male,21-40,3,4,5,5,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3a29,Marty,YES,Male,< 20,5,2,5,2,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3a2a,Feodora,NO,Female,41-60,3,4,5,5,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a2b,Milzie,YES,Male,21-40,4,2,3,1,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3a2c,Anya,YES,Male,41-60,5,5,3,1,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3a2d,Denni,YES,Male,21-40,1,1,1,5,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3a2e,Tracy,YES,Male,< 20,1,2,3,1,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a2f,Kelsey,YES,Male,< 20,5,2,2,1,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a30,Chalmers,YES,Female,< 20,2,1,1,5,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3a31,Claudine,YES,Female,21-40,1,5,5,5,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3a32,Ceciley,YES,Male,41-60,1,5,4,2,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a33,Demetris,YES,Male,< 20,3,2,2,2,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3a34,Jessalin,YES,Female,< 20,4,4,3,5,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3a35,Rowan,YES,Male,41-60,4,3,2,5,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a36,Else,NO,Female,21-40,4,2,3,4,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3a37,Fancie,NO,Male,21-40,5,3,3,1,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a38,Doro,YES,Female,< 20,2,4,3,5,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a39,Cymbre,YES,Male,> 60,5,5,3,1,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a3a,Dorothee,NO,Male,21-40,4,1,1,2,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3a3b,Casey,NO,Female,< 20,2,2,1,2,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a3c,Huntley,YES,Male,< 20,3,5,4,4,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3a3d,Archie,YES,Male,21-40,2,5,4,2,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a3e,Gwendolen,YES,Female,21-40,2,4,4,3,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3a3f,Myca,YES,Male,21-40,1,1,4,2,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3a40,Bunnie,NO,Female,< 20,2,1,4,4,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3a41,Bradan,YES,Male,< 20,3,2,4,1,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3a42,Warden,YES,Female,41-60,5,5,4,4,,HK,HK-NO_North
65ddebadfc13ae1d74cd3a43,Giles,YES,Female,41-60,2,2,1,1,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3a44,Erina,YES,Female,< 20,4,1,3,4,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3a45,Theobald,YES,Male,< 20,2,2,5,1,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a46,Cindra,YES,Female,21-40,4,2,3,4,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a47,Trevor,YES,Female,< 20,2,4,2,5,,HK,HK-NO_North
65ddebadfc13ae1d74cd3a48,Drusilla,YES,Male,> 60,5,2,1,3,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a49,Carlee,YES,Male,> 60,5,2,1,3,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a4a,Gayelord,YES,Male,< 20,4,4,2,2,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a4b,Kandace,YES,Male,< 20,1,1,4,1,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3a4c,Lesley,YES,Male,> 60,2,2,4,1,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a4d,Chico,NO,Male,< 20,2,1,5,1,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3a4e,Shirleen,YES,Female,21-40,4,3,4,1,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3a4f,Lana,NO,Female,< 20,4,3,4,5,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3a50,Brander,YES,Female,> 60,5,2,4,2,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3a51,Conney,YES,Female,41-60,3,3,5,4,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a52,Adoree,YES,Male,< 20,5,1,1,2,,HK,HK-CW_Central and Western
65ddebadfc13ae1d74cd3a53,Blanca,YES,Male,21-40,5,3,2,5,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3a54,Ginni,YES,Female,< 20,3,2,3,5,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a55,Aarika,YES,Female,41-60,2,2,3,5,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a56,Richard,YES,Female,< 20,3,1,1,4,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a57,Helena,YES,Female,21-40,1,3,5,2,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a58,Cherise,YES,Male,41-60,3,1,3,3,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3a59,Rafa,YES,Female,> 60,1,3,1,2,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3a5a,Dene,YES,Female,> 60,5,5,1,4,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a5b,Katharine,YES,Male,21-40,2,1,3,5,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3a5c,Ches,YES,Male,21-40,5,4,5,5,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3a5d,Stephi,YES,Female,< 20,4,3,4,4,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3a5e,Rodrick,YES,Female,< 20,5,3,3,3,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3a5f,Athene,YES,Male,< 20,1,3,3,4,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3a60,Kerr,NO,Female,41-60,3,5,1,2,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3a61,Correy,YES,Female,41-60,1,3,4,2,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a62,Hamlen,YES,Male,< 20,2,5,1,3,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a63,Beverly,YES,Female,41-60,3,2,3,4,,HK,HK-CW_Central and Western
65ddebadfc13ae1d74cd3a64,Arabela,YES,Female,21-40,3,3,5,2,,HK,HK-CW_Central and Western
65ddebadfc13ae1d74cd3a65,Karel,YES,Male,21-40,4,5,1,3,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a66,Michal,YES,Female,< 20,1,3,4,5,,HK,HK-NO_North
65ddebadfc13ae1d74cd3a67,Gery,YES,Female,41-60,4,5,3,4,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3a68,Randy,YES,Male,< 20,1,1,2,2,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3a69,Nettle,YES,Female,< 20,3,3,3,3,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a6a,Spencer,YES,Female,< 20,5,3,1,3,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a6b,Fitzgerald,YES,Male,21-40,1,2,4,5,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3a6c,Paddy,YES,Female,< 20,2,5,3,5,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3a6d,Claudie,NO,Male,< 20,5,2,2,5,,HK,HK-CW_Central and Western
65ddebadfc13ae1d74cd3a6e,Celisse,YES,Female,21-40,2,3,3,1,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a6f,Iormina,YES,Female,21-40,4,3,5,4,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3a70,Loni,YES,Male,21-40,1,5,3,4,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a71,Emiline,YES,Male,< 20,1,3,3,4,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a72,Faye,YES,Male,< 20,4,4,4,2,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a73,Dianna,YES,Female,< 20,1,2,2,5,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3a74,Elnore,YES,Male,21-40,2,4,3,4,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3a75,Harp,YES,Female,< 20,3,3,1,2,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3a76,Oralia,YES,Female,< 20,4,5,4,3,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3a77,Kingsly,YES,Female,> 60,2,3,4,2,,HK,HK-NO_North
65ddebadfc13ae1d74cd3a78,Barth,YES,Female,21-40,2,2,1,1,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3a79,Reinaldos,YES,Male,< 20,5,4,1,4,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3a7a,Alvin,YES,Male,21-40,1,1,3,3,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3a7b,Tomasine,YES,Female,21-40,5,4,3,1,,HK,HK-NO_North
65ddebadfc13ae1d74cd3a7c,Leilah,YES,Female,21-40,2,3,5,5,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3a7d,Berkie,YES,Female,< 20,3,1,1,1,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3a7e,Christen,YES,Female,21-40,3,2,3,5,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3a7f,Johan,YES,Male,> 60,1,4,2,1,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a80,Jacky,YES,Male,21-40,4,1,5,3,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3a81,Helen-elizabeth,YES,Male,21-40,3,1,2,1,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a82,Anatole,YES,Female,21-40,1,4,1,2,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a83,Robena,YES,Female,21-40,3,5,1,1,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3a84,Darci,YES,Male,< 20,3,2,2,2,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3a85,Maxy,YES,Female,21-40,1,3,2,5,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3a86,Alon,YES,Female,< 20,5,2,4,2,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3a87,Hyman,YES,Male,< 20,3,5,1,3,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3a88,Berkeley,YES,Female,< 20,4,1,5,3,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3a89,Annamarie,NO,Male,21-40,1,3,1,5,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3a8a,Tye,YES,Male,41-60,1,3,1,2,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3a8b,Jedd,YES,Female,< 20,4,4,2,1,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3a8c,Myles,YES,Female,41-60,1,2,2,5,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a8d,Rodge,YES,Male,21-40,4,3,4,5,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a8e,Meir,YES,Male,< 20,3,4,5,4,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3a8f,Cristabel,YES,Female,21-40,3,1,5,5,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a90,Adrea,YES,Female,< 20,5,3,3,3,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3a91,Clemence,YES,Female,21-40,5,3,4,3,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3a92,Heriberto,YES,Male,21-40,1,1,3,3,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3a93,Casey,YES,Female,> 60,2,1,4,4,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a94,Benedick,YES,Female,< 20,2,4,2,3,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3a95,Bobbe,YES,Male,21-40,2,4,4,4,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3a96,Mareah,YES,Male,41-60,1,4,5,1,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3a97,Kelli,YES,Male,< 20,5,1,3,2,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3a98,Kamillah,YES,Male,21-40,4,1,1,1,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3a99,Rickard,YES,Male,< 20,1,5,4,3,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3a9a,Dun,YES,Male,< 20,3,5,4,3,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3a9b,Abra,YES,Female,< 20,3,1,5,1,,HK,HK-NO_North
65ddebadfc13ae1d74cd3a9c,Lynnelle,YES,Male,< 20,1,2,4,2,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3a9d,Galven,YES,Male,21-40,2,1,5,5,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3a9e,Nellie,YES,Male,21-40,1,1,2,2,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3a9f,Mindy,YES,Female,21-40,1,2,4,1,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3aa0,Kort,YES,Female,< 20,5,1,1,3,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3aa1,Collette,YES,Male,< 20,2,3,3,2,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3aa2,Ramon,YES,Female,21-40,1,4,3,3,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3aa3,Rosita,YES,Male,21-40,1,2,5,3,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3aa4,Lenci,YES,Female,21-40,3,2,3,2,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3aa5,Adair,YES,Female,< 20,2,2,4,2,,NT,HK-IS_Island
65ddebadfc13ae1d74cd3aa6,Pincus,NO,Male,21-40,4,4,4,1,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3aa7,Rebeka,YES,Male,41-60,5,3,4,5,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3aa8,Andrus,YES,Male,< 20,5,1,5,1,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3aa9,Giraud,YES,Female,< 20,2,5,1,3,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3aaa,Joly,NO,Male,21-40,1,1,5,4,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3aab,Oswell,NO,Female,< 20,4,1,3,3,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3aac,Mohandis,YES,Male,< 20,1,3,1,5,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3aad,Phylys,YES,Female,> 60,1,3,1,1,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3aae,Gustie,YES,Female,21-40,1,3,2,2,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3aaf,Victoir,YES,Male,< 20,1,1,2,4,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3ab0,Benn,YES,Female,21-40,1,1,5,3,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3ab1,Faith,YES,Male,< 20,5,1,5,1,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3ab2,Smitty,YES,Female,< 20,2,4,2,4,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3ab3,Nikola,YES,Female,41-60,5,3,4,1,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3ab4,Alta,YES,Male,< 20,1,4,4,5,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3ab5,Sherline,YES,Female,21-40,4,5,4,1,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3ab6,Cornela,YES,Female,< 20,2,2,3,5,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3ab7,Morry,YES,Male,< 20,3,3,5,2,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3ab8,Anabel,YES,Male,< 20,5,1,3,4,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3ab9,Konstance,YES,Male,< 20,3,1,4,2,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3aba,Chrissie,YES,Male,< 20,4,5,4,3,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3abb,Delbert,YES,Female,21-40,5,4,4,2,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3abc,Christy,YES,Male,21-40,2,5,3,5,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3abd,Sharity,YES,Female,< 20,2,2,5,3,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3abe,Brockie,YES,Female,> 60,4,3,1,5,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3abf,Valentin,YES,Male,41-60,4,5,3,1,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3ac0,Brande,YES,Male,21-40,4,5,3,3,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3ac1,Nesta,YES,Female,< 20,3,5,2,4,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3ac2,Urson,YES,Male,< 20,3,4,3,4,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3ac3,Brana,YES,Male,21-40,3,1,3,2,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3ac4,Betty,YES,Female,> 60,5,4,3,4,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3ac5,Virge,YES,Female,21-40,5,1,2,3,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3ac6,Randell,YES,Male,> 60,2,4,3,2,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3ac7,Laurel,YES,Female,< 20,3,2,1,1,,HK,HK-NO_North
65ddebadfc13ae1d74cd3ac8,Hadlee,YES,Male,< 20,4,1,2,2,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3ac9,Bidget,YES,Female,21-40,3,2,2,5,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3aca,Lillis,YES,Female,21-40,1,3,5,3,,HK,HK-EA_Eastern
65ddebadfc13ae1d74cd3acb,Rosabelle,YES,Male,21-40,1,4,1,5,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3acc,Martyn,NO,Male,< 20,5,2,2,1,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3acd,Matthieu,NO,Male,21-40,2,2,3,4,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3ace,Glenn,YES,Female,< 20,1,1,5,1,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3acf,Rosamund,YES,Female,21-40,2,3,1,5,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3ad0,Ardyce,YES,Female,21-40,2,4,2,1,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3ad1,Bordie,YES,Female,< 20,2,4,5,5,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3ad2,Kylie,NO,Female,< 20,5,3,5,5,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3ad3,Hagen,YES,Male,21-40,4,4,3,5,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3ad4,Welby,YES,Female,21-40,5,4,3,4,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3ad5,Fidela,NO,Male,21-40,4,1,2,5,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3ad6,Isidore,YES,Female,> 60,2,5,2,4,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3ad7,Letti,NO,Female,< 20,2,1,5,3,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3ad8,Ramsey,YES,Female,21-40,1,2,4,5,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3ad9,Felicdad,YES,Male,21-40,3,1,2,4,,NT,HK-YL_Yuen Long
65ddebadfc13ae1d74cd3ada,Lilllie,YES,Male,< 20,3,5,1,2,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3adb,Oren,YES,Female,< 20,3,1,2,2,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3adc,Tyne,YES,Male,21-40,4,4,2,1,,NT,HK-TW_Tsun Wan
65ddebadfc13ae1d74cd3add,Devin,YES,Female,< 20,4,4,3,2,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3ade,Brent,YES,Male,41-60,3,4,2,4,,HK,HK-WC_Wan Chai
65ddebadfc13ae1d74cd3adf,Kinnie,YES,Female,< 20,5,5,3,4,,HK,HK-NO_North
65ddebadfc13ae1d74cd3ae0,Parrnell,YES,Female,41-60,3,2,1,3,,HK,HK-NO_North
65ddebadfc13ae1d74cd3ae1,Flemming,YES,Female,21-40,1,2,1,5,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3ae2,Chevalier,YES,Male,< 20,2,3,2,5,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3ae3,Devondra,YES,Female,41-60,3,2,3,3,,HK,HK-CW_Central and Western
65ddebadfc13ae1d74cd3ae4,Araldo,YES,Male,41-60,1,4,4,1,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3ae5,Faustine,YES,Female,21-40,1,2,4,3,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3ae6,Chrissie,YES,Female,< 20,3,4,2,3,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3ae7,Sara,YES,Female,21-40,1,3,4,2,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3ae8,Deedee,YES,Female,21-40,3,2,1,2,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3ae9,Zak,YES,Male,21-40,1,3,5,3,,HK,HK-NO_North
65ddebadfc13ae1d74cd3aea,Lorene,YES,Female,< 20,1,5,2,3,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3aeb,Hamid,YES,Male,41-60,2,2,3,4,,NT,HK-TP_Tai Po
65ddebadfc13ae1d74cd3aec,Paxton,YES,Female,41-60,2,1,3,4,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3aed,Bryant,YES,Female,< 20,4,1,1,2,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3aee,Sabrina,NO,Female,21-40,4,3,2,4,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3aef,Claudius,YES,Male,41-60,2,1,2,3,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3af0,Romain,YES,Male,< 20,3,3,5,3,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3af1,Rosalinda,YES,Male,41-60,2,4,1,3,,KLN,HK-SS_Sham Shui Po
65ddebadfc13ae1d74cd3af2,Cozmo,NO,Female,21-40,3,1,5,2,,HK,HK-SO_Southern
65ddebadfc13ae1d74cd3af3,Helge,YES,Male,21-40,4,5,4,2,,KLN,HK-WT_Wong Tai Sin
65ddebadfc13ae1d74cd3af4,Svend,YES,Male,< 20,3,2,4,3,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3af5,Odetta,YES,Male,< 20,1,4,2,2,,NT,HK-TM_Tusen Mun
65ddebadfc13ae1d74cd3af6,Starlene,NO,Male,< 20,1,3,5,4,,HK,HK-KI_Kwai Tsing
65ddebadfc13ae1d74cd3af7,Naoma,YES,Female,< 20,5,4,1,4,,HK,HK-CW_Central and Western
65ddebadfc13ae1d74cd3af8,Agatha,YES,Male,41-60,4,3,4,4,,KLN,HK-KU_Kwun Tong
65ddebadfc13ae1d74cd3af9,Callie,YES,Male,< 20,2,3,1,4,,NT,HK-SK_Sai Kung
65ddebadfc13ae1d74cd3afa,Milo,YES,Female,21-40,2,3,2,3,,NT,HK-ST_Sha Tin
65ddebadfc13ae1d74cd3afb,Ediva,YES,Male,< 20,4,3,2,1,,KLN,HK-KC_Kowloon City
65ddebadfc13ae1d74cd3afc,Fons,YES,Female,< 20,5,3,3,4,,KLN,HK-YT_Yau Tsim Mong
65ddebadfc13ae1d74cd3afd,Geri,YES,Female,21-40,4,2,5,5,,HK,HK-CW_Central and Western
65ddebadfc13ae1d74cd3afe,Upton,NO,Female,21-40,2,5,1,5,,NT,HK-IS_Island
